TransactionID,CustomerID,Date,SKU,Quantity
PO-2027-16657,B2B-2108,2027-05-30,1255,2
PO-2027-16657,B2B-2108,2027-05-30,1013,16
PO-2027-16657,B2B-2108,2027-05-30,1181,2
PO-2027-16658,B2B-2082,2027-05-30,1088,2
PO-2027-16658,B2B-2082,2027-05-30,1352,2
PO-2027-16658,B2B-2082,2027-05-30,1068,18
PO-2027-16658,B2B-2082,2027-05-30,1004,17
PO-2027-16658,B2B-2082,2027-05-30,1100,10
PO-2027-16658,B2B-2082,2027-05-30,1105,8
PO-2027-16658,B2B-2082,2027-05-30,1367,2
PO-2027-16659,B2B-2439,2027-05-30,1315,1
PO-2027-16659,B2B-2439,2027-05-30,1188,3
PO-2027-16659,B2B-2439,2027-05-30,1197,1
PO-2027-16659,B2B-2439,2027-05-30,1263,3
PO-2027-16659,B2B-2439,2027-05-30,1266,3
PO-2027-16660,B2B-2583,2027-05-30,1060,33
PO-2027-16660,B2B-2583,2027-05-30,1351,6
PO-2027-16661,B2B-2185,2027-05-30,1066,30
PO-2027-16661,B2B-2185,2027-05-30,1325,2
PO-2027-16662,B2B-2192,2027-05-30,1284,3
PO-2027-16662,B2B-2192,2027-05-30,1032,12
PO-2027-16662,B2B-2192,2027-05-30,1070,5
PO-2027-16662,B2B-2192,2027-05-30,1010,14
PO-2027-16662,B2B-2192,2027-05-30,1236,3
PO-2027-16662,B2B-2192,2027-05-30,1274,2
PO-2027-16662,B2B-2192,2027-05-30,1084,3
PO-2027-16663,B2B-2482,2027-05-31,1313,2
PO-2027-16663,B2B-2482,2027-05-31,1254,3
PO-2027-16663,B2B-2482,2027-05-31,1067,5
PO-2027-16663,B2B-2482,2027-05-31,1199,1
PO-2027-16663,B2B-2482,2027-05-31,1279,1
PO-2027-16664,B2B-2085,2027-05-31,1120,6
PO-2027-16664,B2B-2085,2027-05-31,1026,30
PO-2027-16664,B2B-2085,2027-05-31,1258,4
PO-2027-16664,B2B-2085,2027-05-31,1044,27
PO-2027-16664,B2B-2085,2027-05-31,1144,4
PO-2027-16665,B2B-2671,2027-05-31,1041,36
PO-2027-16665,B2B-2671,2027-05-31,1350,2
PO-2027-16666,B2B-2108,2027-05-31,1267,2
PO-2027-16666,B2B-2108,2027-05-31,1230,3
PO-2027-16667,B2B-2416,2027-06-01,1042,18
PO-2027-16667,B2B-2416,2027-06-01,1028,27
PO-2027-16667,B2B-2416,2027-06-01,1053,18
PO-2027-16668,B2B-2046,2027-06-01,1269,2
PO-2027-16668,B2B-2046,2027-06-01,1158,4
PO-2027-16669,B2B-2255,2027-06-01,1282,2
PO-2027-16669,B2B-2255,2027-06-01,1125,2
PO-2027-16669,B2B-2255,2027-06-01,1259,1
PO-2027-16669,B2B-2255,2027-06-01,1197,1
PO-2027-16669,B2B-2255,2027-06-01,1264,3
PO-2027-16669,B2B-2255,2027-06-01,1301,1
PO-2027-16670,B2B-2285,2027-06-01,1322,2
PO-2027-16671,B2B-2442,2027-06-01,1014,12
PO-2027-16672,B2B-2032,2027-06-01,1005,33
PO-2027-16672,B2B-2032,2027-06-01,1261,2
PO-2027-16672,B2B-2032,2027-06-01,1063,24
PO-2027-16673,B2B-2689,2027-06-02,1219,2
PO-2027-16673,B2B-2689,2027-06-02,1259,2
PO-2027-16674,B2B-2507,2027-06-02,1060,11
PO-2027-16674,B2B-2507,2027-06-02,1015,16
PO-2027-16675,B2B-2270,2027-06-02,1073,20
PO-2027-16675,B2B-2270,2027-06-02,1041,18
PO-2027-16676,B2B-2138,2027-06-02,1088,45
PO-2027-16676,B2B-2138,2027-06-02,1090,60
PO-2027-16676,B2B-2138,2027-06-02,1103,27
PO-2027-16676,B2B-2138,2027-06-02,1106,15
PO-2027-16676,B2B-2138,2027-06-02,1341,6
PO-2027-16677,B2B-2756,2027-06-02,1090,10
PO-2027-16677,B2B-2756,2027-06-02,1094,3
PO-2027-16677,B2B-2756,2027-06-02,1095,17
PO-2027-16677,B2B-2756,2027-06-02,1353,1
PO-2027-16677,B2B-2756,2027-06-02,1034,19
PO-2027-16677,B2B-2756,2027-06-02,1330,2
PO-2027-16677,B2B-2756,2027-06-02,1048,13
PO-2027-16678,B2B-2797,2027-06-02,1145,2
PO-2027-16678,B2B-2797,2027-06-02,1179,6
PO-2027-16678,B2B-2797,2027-06-02,1263,4
PO-2027-16678,B2B-2797,2027-06-02,1343,6
PO-2027-16679,B2B-2016,2027-06-03,1272,3
PO-2027-16679,B2B-2016,2027-06-03,1132,1
PO-2027-16680,B2B-2192,2027-06-03,1221,2
PO-2027-16680,B2B-2192,2027-06-03,1255,3
PO-2027-16680,B2B-2192,2027-06-03,1066,10
PO-2027-16680,B2B-2192,2027-06-03,1322,2
PO-2027-16680,B2B-2192,2027-06-03,1132,1
PO-2027-16680,B2B-2192,2027-06-03,1233,3
PO-2027-16681,B2B-2065,2027-06-03,1098,6
PO-2027-16681,B2B-2065,2027-06-03,1018,19
PO-2027-16681,B2B-2065,2027-06-03,1348,3
PO-2027-16681,B2B-2065,2027-06-03,1093,5
PO-2027-16682,B2B-2238,2027-06-03,1341,4
PO-2027-16683,B2B-2488,2027-06-03,1252,1
PO-2027-16683,B2B-2488,2027-06-03,1364,1
PO-2027-16683,B2B-2488,2027-06-03,1013,10
PO-2027-16683,B2B-2488,2027-06-03,1079,11
PO-2027-16683,B2B-2488,2027-06-03,1337,3
PO-2027-16683,B2B-2488,2027-06-03,1341,2
PO-2027-16684,B2B-2547,2027-06-04,1177,3
PO-2027-16684,B2B-2547,2027-06-04,1267,1
PO-2027-16684,B2B-2547,2027-06-04,1085,10
PO-2027-16684,B2B-2547,2027-06-04,1271,1
PO-2027-16685,B2B-2784,2027-06-04,1128,1
PO-2027-16685,B2B-2784,2027-06-04,1066,5
PO-2027-16685,B2B-2784,2027-06-04,1203,2
PO-2027-16685,B2B-2784,2027-06-04,1270,2
PO-2027-16686,B2B-2169,2027-06-04,1269,3
PO-2027-16686,B2B-2169,2027-06-04,1003,3
PO-2027-16686,B2B-2169,2027-06-04,1069,10
PO-2027-16686,B2B-2169,2027-06-04,1207,2
PO-2027-16687,B2B-2692,2027-06-04,1121,2
PO-2027-16687,B2B-2692,2027-06-04,1069,9
PO-2027-16687,B2B-2692,2027-06-04,1198,1
PO-2027-16687,B2B-2692,2027-06-04,1270,2
PO-2027-16687,B2B-2692,2027-06-04,1048,12
PO-2027-16687,B2B-2692,2027-06-04,1275,3
PO-2027-16688,B2B-2241,2027-06-05,1179,4
PO-2027-16688,B2B-2241,2027-06-05,1252,4
PO-2027-16689,B2B-2432,2027-06-05,1320,2
PO-2027-16689,B2B-2432,2027-06-05,1162,4
PO-2027-16689,B2B-2432,2027-06-05,1261,6
PO-2027-16689,B2B-2432,2027-06-05,1363,6
PO-2027-16689,B2B-2432,2027-06-05,1333,6
PO-2027-16689,B2B-2432,2027-06-05,1338,6
PO-2027-16689,B2B-2432,2027-06-05,1055,30
PO-2027-16690,B2B-2795,2027-06-05,1154,2
PO-2027-16690,B2B-2795,2027-06-05,1004,9
PO-2027-16690,B2B-2795,2027-06-05,1231,2
PO-2027-16690,B2B-2795,2027-06-05,1263,6
PO-2027-16690,B2B-2795,2027-06-05,1010,33
PO-2027-16690,B2B-2795,2027-06-05,1110,6
PO-2027-16690,B2B-2795,2027-06-05,1113,6
PO-2027-16690,B2B-2795,2027-06-05,1019,33
PO-2027-16691,B2B-2100,2027-06-05,1025,39
PO-2027-16691,B2B-2100,2027-06-05,1252,4
PO-2027-16691,B2B-2100,2027-06-05,1272,4
PO-2027-16691,B2B-2100,2027-06-05,1241,4
PO-2027-16691,B2B-2100,2027-06-05,1082,24
PO-2027-16692,B2B-2220,2027-06-05,1032,60
PO-2027-16692,B2B-2220,2027-06-05,1085,12
PO-2027-16693,B2B-2542,2027-06-05,1100,11
PO-2027-16694,B2B-2793,2027-06-06,1056,51
PO-2027-16694,B2B-2793,2027-06-06,1057,54
PO-2027-16694,B2B-2793,2027-06-06,1217,6
PO-2027-16694,B2B-2793,2027-06-06,1186,4
PO-2027-16694,B2B-2793,2027-06-06,1253,2
PO-2027-16694,B2B-2793,2027-06-06,1190,6
PO-2027-16694,B2B-2793,2027-06-06,1254,4
PO-2027-16694,B2B-2793,2027-06-06,1135,6
PO-2027-16695,B2B-2331,2027-06-06,1249,3
PO-2027-16695,B2B-2331,2027-06-06,1226,3
PO-2027-16695,B2B-2331,2027-06-06,1005,10
PO-2027-16695,B2B-2331,2027-06-06,1263,1
PO-2027-16695,B2B-2331,2027-06-06,1136,1
PO-2027-16695,B2B-2331,2027-06-06,1009,2
PO-2027-16695,B2B-2331,2027-06-06,1241,1
PO-2027-16696,B2B-2023,2027-06-06,1257,2
PO-2027-16696,B2B-2023,2027-06-06,1212,4
PO-2027-16697,B2B-2321,2027-06-06,1352,2
PO-2027-16697,B2B-2321,2027-06-06,1194,1
PO-2027-16697,B2B-2321,2027-06-06,1139,1
PO-2027-16697,B2B-2321,2027-06-06,1077,3
PO-2027-16697,B2B-2321,2027-06-06,1273,1
PO-2027-16697,B2B-2321,2027-06-06,1051,9
PO-2027-16697,B2B-2321,2027-06-06,1212,1
PO-2027-16697,B2B-2321,2027-06-06,1342,1
PO-2027-16698,B2B-2167,2027-06-07,1030,33
PO-2027-16698,B2B-2167,2027-06-07,1013,48
PO-2027-16698,B2B-2167,2027-06-07,1046,51
PO-2027-16698,B2B-2167,2027-06-07,1239,4
PO-2027-16698,B2B-2167,2027-06-07,1275,6
PO-2027-16698,B2B-2167,2027-06-07,1212,2
PO-2027-16698,B2B-2167,2027-06-07,1183,2
PO-2027-16699,B2B-2753,2027-06-07,1037,12
PO-2027-16699,B2B-2753,2027-06-07,1135,3
PO-2027-16699,B2B-2753,2027-06-07,1042,2
PO-2027-16699,B2B-2753,2027-06-07,1271,3
PO-2027-16699,B2B-2753,2027-06-07,1085,14
PO-2027-16700,B2B-2624,2027-06-07,1257,2
PO-2027-16700,B2B-2624,2027-06-07,1005,13
PO-2027-16700,B2B-2624,2027-06-07,1137,2
PO-2027-16700,B2B-2624,2027-06-07,1010,8
PO-2027-16700,B2B-2624,2027-06-07,1077,19
PO-2027-16700,B2B-2624,2027-06-07,1273,3
PO-2027-16701,B2B-2723,2027-06-07,1152,1
PO-2027-16701,B2B-2723,2027-06-07,1273,1
PO-2027-16702,B2B-2077,2027-06-07,1025,18
PO-2027-16702,B2B-2077,2027-06-07,1262,1
PO-2027-16702,B2B-2077,2027-06-07,1169,2
PO-2027-16702,B2B-2077,2027-06-07,1009,6
PO-2027-16702,B2B-2077,2027-06-07,1338,2
PO-2027-16703,B2B-2479,2027-06-07,1061,39
PO-2027-16703,B2B-2479,2027-06-07,1253,4
PO-2027-16703,B2B-2479,2027-06-07,1320,2
PO-2027-16703,B2B-2479,2027-06-07,1240,2
PO-2027-16703,B2B-2479,2027-06-07,1180,6
PO-2027-16703,B2B-2479,2027-06-07,1245,2
PO-2027-16704,B2B-2646,2027-06-07,1024,10
PO-2027-16704,B2B-2646,2027-06-07,1229,1
PO-2027-16704,B2B-2646,2027-06-07,1267,2
PO-2027-16704,B2B-2646,2027-06-07,1078,15
PO-2027-16704,B2B-2646,2027-06-07,1079,15
PO-2027-16705,B2B-2263,2027-06-08,1031,15
PO-2027-16705,B2B-2263,2027-06-08,1293,2
PO-2027-16705,B2B-2263,2027-06-08,1296,1
PO-2027-16705,B2B-2263,2027-06-08,1298,2
PO-2027-16705,B2B-2263,2027-06-08,1011,15
PO-2027-16705,B2B-2263,2027-06-08,1268,3
PO-2027-16705,B2B-2263,2027-06-08,1151,1
PO-2027-16706,B2B-2204,2027-06-08,1024,6
PO-2027-16706,B2B-2204,2027-06-08,1253,1
PO-2027-16706,B2B-2204,2027-06-08,1129,2
PO-2027-16706,B2B-2204,2027-06-08,1165,2
PO-2027-16706,B2B-2204,2027-06-08,1166,1
PO-2027-16706,B2B-2204,2027-06-08,1007,11
PO-2027-16706,B2B-2204,2027-06-08,1040,6
PO-2027-16706,B2B-2204,2027-06-08,1048,11
PO-2027-16707,B2B-2247,2027-06-08,1313,1
PO-2027-16707,B2B-2247,2027-06-08,1250,1
PO-2027-16707,B2B-2247,2027-06-08,1059,17
PO-2027-16707,B2B-2247,2027-06-08,1002,9
PO-2027-16707,B2B-2247,2027-06-08,1034,14
PO-2027-16707,B2B-2247,2027-06-08,1258,1
PO-2027-16707,B2B-2247,2027-06-08,1140,3
PO-2027-16707,B2B-2247,2027-06-08,1174,3
PO-2027-16708,B2B-2426,2027-06-08,1129,2
PO-2027-16708,B2B-2426,2027-06-08,1226,2
PO-2027-16708,B2B-2426,2027-06-08,1171,2
PO-2027-16708,B2B-2426,2027-06-08,1049,18
PO-2027-16708,B2B-2426,2027-06-08,1274,3
PO-2027-16709,B2B-2257,2027-06-08,1058,13
PO-2027-16709,B2B-2257,2027-06-08,1284,3
PO-2027-16709,B2B-2257,2027-06-08,1160,3
PO-2027-16709,B2B-2257,2027-06-08,1036,13
PO-2027-16709,B2B-2257,2027-06-08,1263,2
PO-2027-16709,B2B-2257,2027-06-08,1015,17
PO-2027-16710,B2B-2718,2027-06-08,1268,2
PO-2027-16710,B2B-2718,2027-06-08,1078,18
PO-2027-16711,B2B-2070,2027-06-09,1263,3
PO-2027-16711,B2B-2070,2027-06-09,1132,2
PO-2027-16711,B2B-2070,2027-06-09,1060,18
PO-2027-16711,B2B-2070,2027-06-09,1046,18
PO-2027-16712,B2B-2192,2027-06-09,1312,1
PO-2027-16712,B2B-2192,2027-06-09,1269,1
PO-2027-16712,B2B-2192,2027-06-09,1160,1
PO-2027-16713,B2B-2442,2027-06-09,1217,6
PO-2027-16713,B2B-2442,2027-06-09,1095,51
PO-2027-16713,B2B-2442,2027-06-09,1257,6
PO-2027-16713,B2B-2442,2027-06-09,1292,4
PO-2027-16713,B2B-2442,2027-06-09,1105,48
PO-2027-16713,B2B-2442,2027-06-09,1269,2
PO-2027-16713,B2B-2442,2027-06-09,1017,45
PO-2027-16714,B2B-2018,2027-06-09,1304,6
PO-2027-16714,B2B-2018,2027-06-09,1226,4
PO-2027-16714,B2B-2018,2027-06-09,1258,4
PO-2027-16715,B2B-2712,2027-06-09,1004,36
PO-2027-16716,B2B-2066,2027-06-09,1254,6
PO-2027-16716,B2B-2066,2027-06-09,1224,2
PO-2027-16716,B2B-2066,2027-06-09,1320,2
PO-2027-16716,B2B-2066,2027-06-09,1071,6
PO-2027-16716,B2B-2066,2027-06-09,1048,60
PO-2027-16717,B2B-2177,2027-06-10,1057,8
PO-2027-16717,B2B-2177,2027-06-10,1339,1
PO-2027-16717,B2B-2177,2027-06-10,1364,1
PO-2027-16717,B2B-2177,2027-06-10,1335,3
PO-2027-16718,B2B-2197,2027-06-10,1286,6
PO-2027-16718,B2B-2197,2027-06-10,1067,15
PO-2027-16718,B2B-2197,2027-06-10,1268,6
PO-2027-16718,B2B-2197,2027-06-10,1147,6
PO-2027-16718,B2B-2197,2027-06-10,1084,60
PO-2027-16719,B2B-2321,2027-06-10,1254,3
PO-2027-16719,B2B-2321,2027-06-10,1132,1
PO-2027-16719,B2B-2321,2027-06-10,1079,11
PO-2027-16719,B2B-2321,2027-06-10,1368,1
PO-2027-16719,B2B-2321,2027-06-10,1086,6
PO-2027-16720,B2B-2283,2027-06-10,1031,20
PO-2027-16720,B2B-2283,2027-06-10,1004,19
PO-2027-16720,B2B-2283,2027-06-10,1293,3
PO-2027-16720,B2B-2283,2027-06-10,1044,2
PO-2027-16720,B2B-2283,2027-06-10,1079,14
PO-2027-16720,B2B-2283,2027-06-10,1272,3
PO-2027-16721,B2B-2488,2027-06-10,1138,1
PO-2027-16721,B2B-2488,2027-06-10,1271,2
PO-2027-16722,B2B-2116,2027-06-10,1017,11
PO-2027-16722,B2B-2116,2027-06-10,1206,2
PO-2027-16722,B2B-2116,2027-06-10,1263,2
PO-2027-16723,B2B-2475,2027-06-11,1006,10
PO-2027-16723,B2B-2475,2027-06-11,1279,2
PO-2027-16724,B2B-2250,2027-06-11,1096,5
PO-2027-16724,B2B-2250,2027-06-11,1034,16
PO-2027-16724,B2B-2250,2027-06-11,1106,11
PO-2027-16724,B2B-2250,2027-06-11,1138,1
PO-2027-16724,B2B-2250,2027-06-11,1272,3
PO-2027-16724,B2B-2250,2027-06-11,1053,18
PO-2027-16725,B2B-2115,2027-06-11,1212,1
PO-2027-16725,B2B-2115,2027-06-11,1254,3
PO-2027-16726,B2B-2485,2027-06-11,1349,6
PO-2027-16726,B2B-2485,2027-06-11,1351,4
PO-2027-16726,B2B-2485,2027-06-11,1364,4
PO-2027-16726,B2B-2485,2027-06-11,1013,60
PO-2027-16726,B2B-2485,2027-06-11,1016,33
PO-2027-16726,B2B-2485,2027-06-11,1338,6
PO-2027-16726,B2B-2485,2027-06-11,1308,4
PO-2027-16727,B2B-2480,2027-06-12,1252,3
PO-2027-16727,B2B-2480,2027-06-12,1068,10
PO-2027-16727,B2B-2480,2027-06-12,1041,7
PO-2027-16727,B2B-2480,2027-06-12,1207,3
PO-2027-16727,B2B-2480,2027-06-12,1208,3
PO-2027-16727,B2B-2480,2027-06-12,1114,2
PO-2027-16727,B2B-2480,2027-06-12,1087,15
PO-2027-16728,B2B-2313,2027-06-12,1344,2
PO-2027-16728,B2B-2313,2027-06-12,1345,2
PO-2027-16728,B2B-2313,2027-06-12,1340,1
PO-2027-16729,B2B-2013,2027-06-12,1054,45
PO-2027-16729,B2B-2013,2027-06-12,1038,42
PO-2027-16730,B2B-2118,2027-06-12,1357,2
PO-2027-16731,B2B-2568,2027-06-12,1262,2
PO-2027-16731,B2B-2568,2027-06-12,1108,3
PO-2027-16731,B2B-2568,2027-06-12,1014,4
PO-2027-16731,B2B-2568,2027-06-12,1080,10
PO-2027-16731,B2B-2568,2027-06-12,1086,14
PO-2027-16732,B2B-2345,2027-06-13,1240,1
PO-2027-16732,B2B-2345,2027-06-13,1271,3
PO-2027-16733,B2B-2342,2027-06-13,1282,1
PO-2027-16733,B2B-2342,2027-06-13,1061,3
PO-2027-16733,B2B-2342,2027-06-13,1133,3
PO-2027-16733,B2B-2342,2027-06-13,1262,1
PO-2027-16733,B2B-2342,2027-06-13,1013,9
PO-2027-16733,B2B-2342,2027-06-13,1274,3
PO-2027-16733,B2B-2342,2027-06-13,1149,1
PO-2027-16734,B2B-2383,2027-06-13,1152,3
PO-2027-16734,B2B-2383,2027-06-13,1030,20
PO-2027-16734,B2B-2383,2027-06-13,1063,14
PO-2027-16734,B2B-2383,2027-06-13,1032,16
PO-2027-16734,B2B-2383,2027-06-13,1229,3
PO-2027-16734,B2B-2383,2027-06-13,1271,1
PO-2027-16734,B2B-2383,2027-06-13,1305,1
PO-2027-16734,B2B-2383,2027-06-13,1083,7
PO-2027-16735,B2B-2774,2027-06-13,1261,3
PO-2027-16735,B2B-2774,2027-06-13,1020,14
PO-2027-16735,B2B-2774,2027-06-13,1053,11
PO-2027-16735,B2B-2774,2027-06-13,1190,3
PO-2027-16736,B2B-2430,2027-06-13,1040,21
PO-2027-16736,B2B-2430,2027-06-13,1021,27
PO-2027-16736,B2B-2430,2027-06-13,1310,6
PO-2027-16737,B2B-2409,2027-06-13,1059,9
PO-2027-16737,B2B-2409,2027-06-13,1035,6
PO-2027-16737,B2B-2409,2027-06-13,1165,2
PO-2027-16737,B2B-2409,2027-06-13,1197,3
PO-2027-16737,B2B-2409,2027-06-13,1269,2
PO-2027-16737,B2B-2409,2027-06-13,1270,1
PO-2027-16737,B2B-2409,2027-06-13,1079,18
PO-2027-16738,B2B-2277,2027-06-13,1035,5
PO-2027-16738,B2B-2277,2027-06-13,1067,17
PO-2027-16738,B2B-2277,2027-06-13,1137,3
PO-2027-16738,B2B-2277,2027-06-13,1273,3
PO-2027-16738,B2B-2277,2027-06-13,1055,19
PO-2027-16739,B2B-2009,2027-06-14,1248,3
PO-2027-16739,B2B-2009,2027-06-14,1097,14
PO-2027-16739,B2B-2009,2027-06-14,1274,3
PO-2027-16739,B2B-2009,2027-06-14,1362,1
PO-2027-16739,B2B-2009,2027-06-14,1014,9
PO-2027-16739,B2B-2009,2027-06-14,1018,14
PO-2027-16740,B2B-2773,2027-06-14,1104,13
PO-2027-16740,B2B-2773,2027-06-14,1347,2
PO-2027-16740,B2B-2773,2027-06-14,1340,2
PO-2027-16741,B2B-2604,2027-06-14,1341,2
PO-2027-16742,B2B-2773,2027-06-14,1263,2
PO-2027-16742,B2B-2773,2027-06-14,1105,11
PO-2027-16742,B2B-2773,2027-06-14,1138,2
PO-2027-16742,B2B-2773,2027-06-14,1012,6
PO-2027-16742,B2B-2773,2027-06-14,1049,20
PO-2027-16743,B2B-2626,2027-06-14,1105,6
PO-2027-16744,B2B-2440,2027-06-15,1261,2
PO-2027-16744,B2B-2440,2027-06-15,1246,1
PO-2027-16744,B2B-2440,2027-06-15,1230,1
PO-2027-16745,B2B-2766,2027-06-15,1252,3
PO-2027-16745,B2B-2766,2027-06-15,1256,1
PO-2027-16745,B2B-2766,2027-06-15,1001,11
PO-2027-16745,B2B-2766,2027-06-15,1141,3
PO-2027-16745,B2B-2766,2027-06-15,1015,10
PO-2027-16745,B2B-2766,2027-06-15,1080,13
PO-2027-16746,B2B-2554,2027-06-15,1361,3
PO-2027-16746,B2B-2554,2027-06-15,1090,15
PO-2027-16746,B2B-2554,2027-06-15,1100,5
PO-2027-16747,B2B-2694,2027-06-15,1252,2
PO-2027-16747,B2B-2694,2027-06-15,1030,15
PO-2027-16747,B2B-2694,2027-06-15,1263,6
PO-2027-16747,B2B-2694,2027-06-15,1078,60
PO-2027-16747,B2B-2694,2027-06-15,1213,2
PO-2027-16748,B2B-2493,2027-06-15,1253,6
PO-2027-16748,B2B-2493,2027-06-15,1129,2
PO-2027-16748,B2B-2493,2027-06-15,1037,27
PO-2027-16748,B2B-2493,2027-06-15,1298,4
PO-2027-16748,B2B-2493,2027-06-15,1045,36
PO-2027-16748,B2B-2493,2027-06-15,1082,33
PO-2027-16748,B2B-2493,2027-06-15,1022,33
PO-2027-16749,B2B-2002,2027-06-16,1344,3
PO-2027-16749,B2B-2002,2027-06-16,1026,10
PO-2027-16749,B2B-2002,2027-06-16,1254,3
PO-2027-16749,B2B-2002,2027-06-16,1034,19
PO-2027-16749,B2B-2002,2027-06-16,1165,2
PO-2027-16749,B2B-2002,2027-06-16,1133,2
PO-2027-16749,B2B-2002,2027-06-16,1327,2
PO-2027-16749,B2B-2002,2027-06-16,1363,1
PO-2027-16750,B2B-2302,2027-06-16,1061,10
PO-2027-16750,B2B-2302,2027-06-16,1258,1
PO-2027-16750,B2B-2302,2027-06-16,1006,11
PO-2027-16750,B2B-2302,2027-06-16,1072,19
PO-2027-16750,B2B-2302,2027-06-16,1240,3
PO-2027-16750,B2B-2302,2027-06-16,1082,19
PO-2027-16751,B2B-2196,2027-06-16,1189,2
PO-2027-16751,B2B-2196,2027-06-16,1033,33
PO-2027-16751,B2B-2196,2027-06-16,1006,21
PO-2027-16751,B2B-2196,2027-06-16,1269,4
PO-2027-16751,B2B-2196,2027-06-16,1211,4
PO-2027-16751,B2B-2196,2027-06-16,1343,6
PO-2027-16752,B2B-2339,2027-06-16,1028,30
PO-2027-16752,B2B-2339,2027-06-16,1265,2
PO-2027-16752,B2B-2339,2027-06-16,1272,6
PO-2027-16752,B2B-2339,2027-06-16,1369,2
PO-2027-16752,B2B-2339,2027-06-16,1215,2
PO-2027-16753,B2B-2412,2027-06-17,1024,8
PO-2027-16753,B2B-2412,2027-06-17,1152,3
PO-2027-16753,B2B-2412,2027-06-17,1090,12
PO-2027-16753,B2B-2412,2027-06-17,1031,8
PO-2027-16753,B2B-2412,2027-06-17,1259,3
PO-2027-16753,B2B-2412,2027-06-17,1262,1
PO-2027-16753,B2B-2412,2027-06-17,1104,4
PO-2027-16753,B2B-2412,2027-06-17,1203,1
PO-2027-16754,B2B-2282,2027-06-17,1068,2
PO-2027-16754,B2B-2282,2027-06-17,1137,1
PO-2027-16754,B2B-2282,2027-06-17,1267,3
PO-2027-16754,B2B-2282,2027-06-17,1205,2
PO-2027-16754,B2B-2282,2027-06-17,1080,3
PO-2027-16754,B2B-2282,2027-06-17,1017,3
PO-2027-16755,B2B-2028,2027-06-17,1032,24
PO-2027-16755,B2B-2028,2027-06-17,1074,54
PO-2027-16755,B2B-2028,2027-06-17,1029,9
PO-2027-16755,B2B-2028,2027-06-17,1070,15
PO-2027-16756,B2B-2211,2027-06-17,1054,10
PO-2027-16757,B2B-2475,2027-06-17,1156,3
PO-2027-16757,B2B-2475,2027-06-17,1252,1
PO-2027-16757,B2B-2475,2027-06-17,1192,3
PO-2027-16757,B2B-2475,2027-06-17,1128,3
PO-2027-16757,B2B-2475,2027-06-17,1039,14
PO-2027-16757,B2B-2475,2027-06-17,1298,1
PO-2027-16757,B2B-2475,2027-06-17,1214,1
PO-2027-16758,B2B-2257,2027-06-18,1076,2
PO-2027-16759,B2B-2279,2027-06-18,1252,3
PO-2027-16759,B2B-2279,2027-06-18,1349,3
PO-2027-16759,B2B-2279,2027-06-18,1353,3
PO-2027-16759,B2B-2279,2027-06-18,1010,13
PO-2027-16759,B2B-2279,2027-06-18,1234,3
PO-2027-16759,B2B-2279,2027-06-18,1011,12
PO-2027-16759,B2B-2279,2027-06-18,1365,3
PO-2027-16759,B2B-2279,2027-06-18,1080,15
PO-2027-16760,B2B-2605,2027-06-18,1253,4
PO-2027-16760,B2B-2605,2027-06-18,1010,57
PO-2027-16760,B2B-2605,2027-06-18,1266,2
PO-2027-16760,B2B-2605,2027-06-18,1140,6
PO-2027-16760,B2B-2605,2027-06-18,1044,30
PO-2027-16760,B2B-2605,2027-06-18,1340,6
PO-2027-16760,B2B-2605,2027-06-18,1181,2
PO-2027-16760,B2B-2605,2027-06-18,1311,2
PO-2027-16761,B2B-2063,2027-06-18,1104,14
PO-2027-16761,B2B-2063,2027-06-18,1329,2
PO-2027-16761,B2B-2063,2027-06-18,1368,3
PO-2027-16761,B2B-2063,2027-06-18,1096,17
PO-2027-16762,B2B-2356,2027-06-18,1185,2
PO-2027-16762,B2B-2356,2027-06-18,1133,4
PO-2027-16762,B2B-2356,2027-06-18,1271,6
PO-2027-16762,B2B-2356,2027-06-18,1112,2
PO-2027-16762,B2B-2356,2027-06-18,1022,27
PO-2027-16763,B2B-2062,2027-06-19,1125,3
PO-2027-16763,B2B-2062,2027-06-19,1033,9
PO-2027-16763,B2B-2062,2027-06-19,1259,3
PO-2027-16763,B2B-2062,2027-06-19,1084,2
PO-2027-16763,B2B-2062,2027-06-19,1047,13
PO-2027-16763,B2B-2062,2027-06-19,1052,18
PO-2027-16764,B2B-2324,2027-06-19,1362,6
PO-2027-16765,B2B-2119,2027-06-19,1089,14
PO-2027-16766,B2B-2331,2027-06-19,1256,1
PO-2027-16766,B2B-2331,2027-06-19,1257,3
PO-2027-16766,B2B-2331,2027-06-19,1302,1
PO-2027-16766,B2B-2331,2027-06-19,1177,2
PO-2027-16766,B2B-2331,2027-06-19,1210,3
PO-2027-16766,B2B-2331,2027-06-19,1119,2
PO-2027-16767,B2B-2680,2027-06-19,1015,10
PO-2027-16767,B2B-2680,2027-06-19,1065,11
PO-2027-16767,B2B-2680,2027-06-19,1043,14
PO-2027-16767,B2B-2680,2027-06-19,1011,11
PO-2027-16768,B2B-2704,2027-06-19,1220,2
PO-2027-16768,B2B-2704,2027-06-19,1253,1
PO-2027-16769,B2B-2278,2027-06-20,1120,2
PO-2027-16769,B2B-2278,2027-06-20,1226,2
PO-2027-16769,B2B-2278,2027-06-20,1070,21
PO-2027-16769,B2B-2278,2027-06-20,1085,33
PO-2027-16769,B2B-2278,2027-06-20,1269,4
PO-2027-16769,B2B-2278,2027-06-20,1117,6
