CustomerID,SKU,quantity,recency,frequency,monetary,class_COMPUTER SUPPLIES,class_OFFICE SUPPLIES,class_SCHOOL SUPPLIES,class_SMART TV,interaction_count,avg_quantity,avg_price
B2B-2425,1086,99,128,52,299264.89,27,25,0,0,209,19.70334928229665,478.89
B2B-2425,1112,4,128,52,299264.89,27,25,0,0,96,2.6145833333333335,598.1
B2B-2425,1124,2,128,52,299264.89,27,25,0,0,88,2.522727272727273,650.89
B2B-2425,1126,4,128,52,299264.89,27,25,0,0,75,2.8,665.08
B2B-2425,1143,2,128,52,299264.89,27,25,0,0,85,2.6470588235294117,743.18
B2B-2425,1158,4,128,52,299264.89,27,25,0,0,71,2.76056338028169,844.95
B2B-2425,1167,2,128,52,299264.89,27,25,0,0,81,2.567901234567901,872.05
B2B-2425,1170,4,128,52,299264.89,27,25,0,0,77,2.8051948051948052,909.49
B2B-2425,1191,6,128,52,299264.89,27,25,0,0,68,2.735294117647059,993.81
B2B-2425,1209,6,128,52,299264.89,27,25,0,0,77,3.051948051948052,75.12
B2B-2425,1225,4,128,52,299264.89,27,25,0,0,95,2.905263157894737,162.19
B2B-2425,1228,4,128,52,299264.89,27,25,0,0,82,2.8658536585365852,193.98
B2B-2425,1246,4,128,52,299264.89,27,25,0,0,89,2.5730337078651684,254.74
B2B-2425,1253,6,128,52,299264.89,27,25,0,0,348,2.836206896551724,310.59
B2B-2425,1254,6,128,52,299264.89,27,25,0,0,394,2.730964467005076,290.31
B2B-2425,1256,2,128,52,299264.89,27,25,0,0,370,2.8594594594594596,309.97
B2B-2425,1257,4,128,52,299264.89,27,25,0,0,370,2.9135135135135135,318.59
B2B-2425,1268,6,128,52,299264.89,27,25,0,0,329,2.7872340425531914,396.11
B2B-2425,1269,2,128,52,299264.89,27,25,0,0,393,2.8040712468193383,383.01
B2B-2425,1270,6,128,52,299264.89,27,25,0,0,361,2.6592797783933517,403.19
B2B-2425,1274,4,128,52,299264.89,27,25,0,0,385,2.9324675324675327,400.68
B2B-2425,1275,4,128,52,299264.89,27,25,0,0,351,2.9145299145299144,422.74
B2B-2425,1285,6,128,52,299264.89,27,25,0,0,82,2.9634146341463414,473.72
B2B-2425,1294,6,128,52,299264.89,27,25,0,0,74,2.810810810810811,492.11
B2B-2425,1295,6,128,52,299264.89,27,25,0,0,66,2.590909090909091,519.43
B2B-2425,1309,2,128,52,299264.89,27,25,0,0,80,2.525,565.38
B2B-2426,1002,20,30,77,114625.67,46,31,0,0,202,16.85148514851485,36.51
B2B-2426,1003,32,30,77,114625.67,46,31,0,0,217,19.055299539170505,34.99
B2B-2426,1006,4,30,77,114625.67,46,31,0,0,179,19.00558659217877,69.16
B2B-2426,1007,20,30,77,114625.67,46,31,0,0,205,18.478048780487804,59.1
B2B-2426,1012,16,30,77,114625.67,46,31,0,0,212,20.90566037735849,82.24
B2B-2426,1016,20,30,77,114625.67,46,31,0,0,186,19.650537634408604,107.73
B2B-2426,1018,11,30,77,114625.67,46,31,0,0,209,20.138755980861244,113.07
B2B-2426,1021,14,30,77,114625.67,46,31,0,0,190,20.96842105263158,130.95
B2B-2426,1023,9,30,77,114625.67,46,31,0,0,222,19.26126126126126,126.46
B2B-2426,1026,20,30,77,114625.67,46,31,0,0,208,19.125,142.72
B2B-2426,1028,7,30,77,114625.67,46,31,0,0,202,19.95049504950495,171.41
B2B-2426,1032,7,30,77,114625.67,46,31,0,0,202,18.96039603960396,194.74
B2B-2426,1034,25,30,77,114625.67,46,31,0,0,187,20.40106951871658,224.58
B2B-2426,1035,14,30,77,114625.67,46,31,0,0,212,18.754716981132077,204.72
B2B-2426,1040,9,30,77,114625.67,46,31,0,0,207,19.091787439613526,212.87
B2B-2426,1042,26,30,77,114625.67,46,31,0,0,199,19.5678391959799,252.25
B2B-2426,1044,6,30,77,114625.67,46,31,0,0,188,19.829787234042552,257.13
B2B-2426,1047,14,30,77,114625.67,46,31,0,0,198,20.61111111111111,290.92
B2B-2426,1049,18,30,77,114625.67,46,31,0,0,179,18.731843575418996,289.28
B2B-2426,1054,19,30,77,114625.67,46,31,0,0,182,18.653846153846153,321.66
B2B-2426,1055,12,30,77,114625.67,46,31,0,0,193,17.33678756476684,291.5
B2B-2426,1057,14,30,77,114625.67,46,31,0,0,187,19.689839572192515,303.46
B2B-2426,1063,3,30,77,114625.67,46,31,0,0,191,18.86387434554974,355.91
B2B-2426,1070,14,30,77,114625.67,46,31,0,0,193,19.419689119170986,371.57
B2B-2426,1080,12,30,77,114625.67,46,31,0,0,201,20.333333333333332,417.93
B2B-2426,1081,2,30,77,114625.67,46,31,0,0,203,20.48768472906404,457.79
B2B-2426,1124,1,30,77,114625.67,46,31,0,0,88,2.522727272727273,650.89
B2B-2426,1128,2,30,77,114625.67,46,31,0,0,66,2.409090909090909,674.02
B2B-2426,1129,2,30,77,114625.67,46,31,0,0,84,2.5833333333333335,688.43
B2B-2426,1131,3,30,77,114625.67,46,31,0,0,61,2.80327868852459,714.96
B2B-2426,1132,1,30,77,114625.67,46,31,0,0,81,2.617283950617284,717.11
B2B-2426,1136,4,30,77,114625.67,46,31,0,0,81,2.7901234567901234,720.97
B2B-2426,1142,3,30,77,114625.67,46,31,0,0,70,2.7142857142857144,736.81
B2B-2426,1145,1,30,77,114625.67,46,31,0,0,73,2.8219178082191783,739.08
B2B-2426,1155,1,30,77,114625.67,46,31,0,0,81,3.0617283950617282,818.33
B2B-2426,1171,2,30,77,114625.67,46,31,0,0,76,3.0921052631578947,872.74
B2B-2426,1172,3,30,77,114625.67,46,31,0,0,70,3.1,903.38
B2B-2426,1199,3,30,77,114625.67,46,31,0,0,98,2.7448979591836733,1041.92
B2B-2426,1200,3,30,77,114625.67,46,31,0,0,72,2.6805555555555554,10.71
B2B-2426,1203,2,30,77,114625.67,46,31,0,0,78,2.717948717948718,61.13
B2B-2426,1207,1,30,77,114625.67,46,31,0,0,70,2.6142857142857143,46.66
B2B-2426,1216,2,30,77,114625.67,46,31,0,0,75,2.8266666666666667,116.99
B2B-2426,1220,3,30,77,114625.67,46,31,0,0,79,2.5822784810126582,138.77
B2B-2426,1222,3,30,77,114625.67,46,31,0,0,74,2.810810810810811,147.36
B2B-2426,1225,3,30,77,114625.67,46,31,0,0,95,2.905263157894737,162.19
B2B-2426,1226,2,30,77,114625.67,46,31,0,0,76,2.8157894736842106,154.75
B2B-2426,1227,1,30,77,114625.67,46,31,0,0,81,2.888888888888889,163.11
B2B-2426,1232,3,30,77,114625.67,46,31,0,0,96,2.5520833333333335,179.01
B2B-2426,1251,2,30,77,114625.67,46,31,0,0,81,2.9135802469135803,301.04
B2B-2426,1254,1,30,77,114625.67,46,31,0,0,394,2.730964467005076,290.31
B2B-2426,1256,3,30,77,114625.67,46,31,0,0,370,2.8594594594594596,309.97
B2B-2426,1258,2,30,77,114625.67,46,31,0,0,346,2.867052023121387,306.8
B2B-2426,1259,1,30,77,114625.67,46,31,0,0,352,2.9630681818181817,328.65
B2B-2426,1263,3,30,77,114625.67,46,31,0,0,350,2.8,330.97
B2B-2426,1264,6,30,77,114625.67,46,31,0,0,355,2.7943661971830984,338.44
B2B-2426,1265,4,30,77,114625.67,46,31,0,0,351,2.8347578347578346,362.5
B2B-2426,1269,2,30,77,114625.67,46,31,0,0,393,2.8040712468193383,383.01
B2B-2426,1270,3,30,77,114625.67,46,31,0,0,361,2.6592797783933517,403.19
B2B-2426,1272,1,30,77,114625.67,46,31,0,0,341,2.7888563049853374,418.41
B2B-2426,1274,6,30,77,114625.67,46,31,0,0,385,2.9324675324675327,400.68
B2B-2426,1289,2,30,77,114625.67,46,31,0,0,77,3.051948051948052,473.63
B2B-2426,1294,3,30,77,114625.67,46,31,0,0,74,2.810810810810811,492.11
B2B-2426,1310,3,30,77,114625.67,46,31,0,0,87,2.67816091954023,568.26
B2B-2426,1311,2,30,77,114625.67,46,31,0,0,79,2.7468354430379747,565.55
B2B-2426,1316,2,30,77,114625.67,46,31,0,0,100,2.62,614.73
B2B-2426,1323,1,30,77,114625.67,46,31,0,0,78,2.91025641025641,640.11
B2B-2426,1325,3,30,77,114625.67,46,31,0,0,75,3.04,650.76
B2B-2427,1001,66,320,59,318579.43,30,29,0,0,197,19.82233502538071,37.32
B2B-2427,1003,9,320,59,318579.43,30,29,0,0,217,19.055299539170505,34.99
B2B-2427,1011,15,320,59,318579.43,30,29,0,0,210,18.557142857142857,81.96
B2B-2427,1016,39,320,59,318579.43,30,29,0,0,186,19.650537634408604,107.73
B2B-2427,1021,42,320,59,318579.43,30,29,0,0,190,20.96842105263158,130.95
B2B-2427,1026,117,320,59,318579.43,30,29,0,0,208,19.125,142.72
B2B-2427,1027,24,320,59,318579.43,30,29,0,0,197,20.934010152284262,175.98
B2B-2427,1030,12,320,59,318579.43,30,29,0,0,198,18.272727272727273,163.04
B2B-2427,1034,12,320,59,318579.43,30,29,0,0,187,20.40106951871658,224.58
B2B-2427,1036,33,320,59,318579.43,30,29,0,0,189,20.433862433862434,211.71
B2B-2427,1037,54,320,59,318579.43,30,29,0,0,183,20.73224043715847,233.21
B2B-2427,1050,6,320,59,318579.43,30,29,0,0,167,19.868263473053894,286.53
B2B-2427,1056,39,320,59,318579.43,30,29,0,0,204,21.112745098039216,301.03
B2B-2427,1060,9,320,59,318579.43,30,29,0,0,178,18.314606741573034,324.29
B2B-2427,1061,54,320,59,318579.43,30,29,0,0,201,20.084577114427862,338.04
B2B-2427,1064,39,320,59,318579.43,30,29,0,0,166,19.132530120481928,342.1
B2B-2427,1066,36,320,59,318579.43,30,29,0,0,191,20.81151832460733,341.22
B2B-2427,1067,48,320,59,318579.43,30,29,0,0,195,18.682051282051283,374.27
B2B-2427,1070,48,320,59,318579.43,30,29,0,0,193,19.419689119170986,371.57
B2B-2427,1071,15,320,59,318579.43,30,29,0,0,209,20.129186602870814,372.83
B2B-2427,1073,84,320,59,318579.43,30,29,0,0,223,19.869955156950674,387.12
B2B-2427,1076,15,320,59,318579.43,30,29,0,0,193,19.585492227979273,432.08
B2B-2427,1077,48,320,59,318579.43,30,29,0,0,206,19.00485436893204,441.2
B2B-2427,1079,48,320,59,318579.43,30,29,0,0,195,19.405128205128204,448.78
B2B-2427,1080,57,320,59,318579.43,30,29,0,0,201,20.333333333333332,417.93
B2B-2427,1122,6,320,59,318579.43,30,29,0,0,85,2.764705882352941,664.82
B2B-2427,1146,6,320,59,318579.43,30,29,0,0,67,2.791044776119403,754.47
B2B-2427,1147,4,320,59,318579.43,30,29,0,0,68,2.8529411764705883,764.01
B2B-2427,1170,4,320,59,318579.43,30,29,0,0,77,2.8051948051948052,909.49
B2B-2427,1172,4,320,59,318579.43,30,29,0,0,70,3.1,903.38
B2B-2427,1203,4,320,59,318579.43,30,29,0,0,78,2.717948717948718,61.13
B2B-2427,1207,4,320,59,318579.43,30,29,0,0,70,2.6142857142857143,46.66
B2B-2427,1223,4,320,59,318579.43,30,29,0,0,76,3.039473684210526,166.37
B2B-2427,1225,6,320,59,318579.43,30,29,0,0,95,2.905263157894737,162.19
B2B-2427,1243,2,320,59,318579.43,30,29,0,0,70,2.557142857142857,264.33
B2B-2427,1244,6,320,59,318579.43,30,29,0,0,88,3.125,256.52
B2B-2427,1253,6,320,59,318579.43,30,29,0,0,348,2.836206896551724,310.59
B2B-2427,1254,12,320,59,318579.43,30,29,0,0,394,2.730964467005076,290.31
B2B-2427,1256,2,320,59,318579.43,30,29,0,0,370,2.8594594594594596,309.97
B2B-2427,1258,4,320,59,318579.43,30,29,0,0,346,2.867052023121387,306.8
B2B-2427,1259,6,320,59,318579.43,30,29,0,0,352,2.9630681818181817,328.65
B2B-2427,1263,10,320,59,318579.43,30,29,0,0,350,2.8,330.97
B2B-2427,1264,4,320,59,318579.43,30,29,0,0,355,2.7943661971830984,338.44
B2B-2427,1265,4,320,59,318579.43,30,29,0,0,351,2.8347578347578346,362.5
B2B-2427,1269,4,320,59,318579.43,30,29,0,0,393,2.8040712468193383,383.01
B2B-2427,1274,6,320,59,318579.43,30,29,0,0,385,2.9324675324675327,400.68
B2B-2427,1281,2,320,59,318579.43,30,29,0,0,88,2.9204545454545454,458.6
B2B-2427,1282,2,320,59,318579.43,30,29,0,0,84,2.869047619047619,426.28
B2B-2427,1285,4,320,59,318579.43,30,29,0,0,82,2.9634146341463414,473.72
B2B-2427,1286,2,320,59,318579.43,30,29,0,0,82,3.073170731707317,456.74
B2B-2427,1301,2,320,59,318579.43,30,29,0,0,73,2.7945205479452055,562.56
B2B-2427,1307,4,320,59,318579.43,30,29,0,0,75,2.76,571.28
B2B-2427,1313,4,320,59,318579.43,30,29,0,0,87,3.0689655172413794,590.39
B2B-2428,1017,6,32,49,139882.37,13,17,10,9,199,20.256281407035175,132.69
B2B-2428,1018,17,32,49,139882.37,13,17,10,9,209,20.138755980861244,113.07
B2B-2428,1020,13,32,49,139882.37,13,17,10,9,210,20.1,132.07
B2B-2428,1028,20,32,49,139882.37,13,17,10,9,202,19.95049504950495,171.41
B2B-2428,1030,18,32,49,139882.37,13,17,10,9,198,18.272727272727273,163.04
B2B-2428,1036,20,32,49,139882.37,13,17,10,9,189,20.433862433862434,211.71
B2B-2428,1039,13,32,49,139882.37,13,17,10,9,192,20.322916666666668,222.7
B2B-2428,1045,10,32,49,139882.37,13,17,10,9,204,20.333333333333332,267.29
B2B-2428,1046,6,32,49,139882.37,13,17,10,9,196,21.183673469387756,274.27
B2B-2428,1054,16,32,49,139882.37,13,17,10,9,182,18.653846153846153,321.66
B2B-2428,1059,18,32,49,139882.37,13,17,10,9,207,17.8743961352657,309.04
B2B-2428,1060,11,32,49,139882.37,13,17,10,9,178,18.314606741573034,324.29
B2B-2428,1066,7,32,49,139882.37,13,17,10,9,191,20.81151832460733,341.22
B2B-2428,1070,37,32,49,139882.37,13,17,10,9,193,19.419689119170986,371.57
B2B-2428,1075,9,32,49,139882.37,13,17,10,9,195,20.384615384615383,401.39
B2B-2428,1081,2,32,49,139882.37,13,17,10,9,203,20.48768472906404,457.79
B2B-2428,1088,8,32,49,139882.37,13,17,10,9,150,20.606666666666666,456.6
B2B-2428,1089,17,32,49,139882.37,13,17,10,9,152,18.79605263157895,481.57
B2B-2428,1096,28,32,49,139882.37,13,17,10,9,160,21.0,496.0
B2B-2428,1098,10,32,49,139882.37,13,17,10,9,157,18.802547770700638,515.33
B2B-2428,1099,7,32,49,139882.37,13,17,10,9,163,18.263803680981596,528.94
B2B-2428,1100,9,32,49,139882.37,13,17,10,9,144,20.0625,510.32
B2B-2428,1103,12,32,49,139882.37,13,17,10,9,136,17.830882352941178,560.43
B2B-2428,1106,12,32,49,139882.37,13,17,10,9,140,18.65714285714286,547.7
B2B-2428,1107,11,32,49,139882.37,13,17,10,9,122,19.28688524590164,573.89
B2B-2428,1170,2,32,49,139882.37,13,17,10,9,77,2.8051948051948052,909.49
B2B-2428,1185,2,32,49,139882.37,13,17,10,9,76,3.013157894736842,950.44
B2B-2428,1231,3,32,49,139882.37,13,17,10,9,59,2.6440677966101696,197.92
B2B-2428,1252,1,32,49,139882.37,13,17,10,9,357,2.708683473389356,309.08
B2B-2428,1266,2,32,49,139882.37,13,17,10,9,351,2.7264957264957266,387.97
B2B-2428,1271,3,32,49,139882.37,13,17,10,9,303,2.782178217821782,380.62
B2B-2428,1275,3,32,49,139882.37,13,17,10,9,351,2.9145299145299144,422.74
B2B-2428,1276,1,32,49,139882.37,13,17,10,9,62,2.7903225806451615,409.84
B2B-2428,1279,2,32,49,139882.37,13,17,10,9,66,2.8484848484848486,415.41
B2B-2428,1286,2,32,49,139882.37,13,17,10,9,82,3.073170731707317,456.74
B2B-2428,1288,3,32,49,139882.37,13,17,10,9,77,2.9740259740259742,465.8
B2B-2428,1295,3,32,49,139882.37,13,17,10,9,66,2.590909090909091,519.43
B2B-2428,1324,1,32,49,139882.37,13,17,10,9,96,2.6979166666666665,645.87
B2B-2428,1329,1,32,49,139882.37,13,17,10,9,146,2.5273972602739727,674.51
B2B-2428,1330,3,32,49,139882.37,13,17,10,9,159,2.8050314465408803,671.01
B2B-2428,1338,2,32,49,139882.37,13,17,10,9,168,2.8154761904761907,742.78
B2B-2428,1342,1,32,49,139882.37,13,17,10,9,138,2.891304347826087,743.94
B2B-2428,1343,3,32,49,139882.37,13,17,10,9,157,2.738853503184713,761.38
B2B-2428,1348,2,32,49,139882.37,13,17,10,9,158,2.930379746835443,764.52
B2B-2428,1355,1,32,49,139882.37,13,17,10,9,130,2.8384615384615386,795.12
B2B-2428,1357,1,32,49,139882.37,13,17,10,9,163,2.6319018404907975,818.84
B2B-2429,1001,15,48,78,167550.42,31,15,13,19,197,19.82233502538071,37.32
B2B-2429,1015,13,48,78,167550.42,31,15,13,19,200,19.385,91.56
B2B-2429,1023,26,48,78,167550.42,31,15,13,19,222,19.26126126126126,126.46
B2B-2429,1027,5,48,78,167550.42,31,15,13,19,197,20.934010152284262,175.98
B2B-2429,1033,4,48,78,167550.42,31,15,13,19,176,18.977272727272727,224.17
B2B-2429,1047,10,48,78,167550.42,31,15,13,19,198,20.61111111111111,290.92
B2B-2429,1050,12,48,78,167550.42,31,15,13,19,167,19.868263473053894,286.53
B2B-2429,1057,13,48,78,167550.42,31,15,13,19,187,19.689839572192515,303.46
B2B-2429,1058,14,48,78,167550.42,31,15,13,19,186,17.70967741935484,328.14
B2B-2429,1060,4,48,78,167550.42,31,15,13,19,178,18.314606741573034,324.29
B2B-2429,1065,12,48,78,167550.42,31,15,13,19,192,19.729166666666668,368.33
B2B-2429,1084,16,48,78,167550.42,31,15,13,19,206,19.16504854368932,458.15
B2B-2429,1086,4,48,78,167550.42,31,15,13,19,209,19.70334928229665,478.89
B2B-2429,1088,20,48,78,167550.42,31,15,13,19,150,20.606666666666666,456.6
B2B-2429,1089,15,48,78,167550.42,31,15,13,19,152,18.79605263157895,481.57
B2B-2429,1093,36,48,78,167550.42,31,15,13,19,160,20.6375,495.13
B2B-2429,1098,7,48,78,167550.42,31,15,13,19,157,18.802547770700638,515.33
B2B-2429,1099,3,48,78,167550.42,31,15,13,19,163,18.263803680981596,528.94
B2B-2429,1100,5,48,78,167550.42,31,15,13,19,144,20.0625,510.32
B2B-2429,1101,28,48,78,167550.42,31,15,13,19,138,18.22463768115942,530.96
B2B-2429,1104,20,48,78,167550.42,31,15,13,19,147,19.19047619047619,537.84
B2B-2429,1107,20,48,78,167550.42,31,15,13,19,122,19.28688524590164,573.89
B2B-2429,1124,1,48,78,167550.42,31,15,13,19,88,2.522727272727273,650.89
B2B-2429,1132,2,48,78,167550.42,31,15,13,19,81,2.617283950617284,717.11
B2B-2429,1180,3,48,78,167550.42,31,15,13,19,79,2.6582278481012658,928.2
B2B-2429,1190,1,48,78,167550.42,31,15,13,19,83,2.325301204819277,968.41
B2B-2429,1197,2,48,78,167550.42,31,15,13,19,88,2.6931818181818183,1034.15
B2B-2429,1198,3,48,78,167550.42,31,15,13,19,86,3.0697674418604652,1045.2
B2B-2429,1209,2,48,78,167550.42,31,15,13,19,77,3.051948051948052,75.12
B2B-2429,1211,1,48,78,167550.42,31,15,13,19,79,2.911392405063291,86.16
B2B-2429,1223,2,48,78,167550.42,31,15,13,19,76,3.039473684210526,166.37
B2B-2429,1230,1,48,78,167550.42,31,15,13,19,92,2.782608695652174,165.74
B2B-2429,1234,2,48,78,167550.42,31,15,13,19,77,2.961038961038961,209.93
B2B-2429,1246,3,48,78,167550.42,31,15,13,19,89,2.5730337078651684,254.74
B2B-2429,1250,3,48,78,167550.42,31,15,13,19,66,2.590909090909091,288.49
B2B-2429,1254,3,48,78,167550.42,31,15,13,19,394,2.730964467005076,290.31
B2B-2429,1255,1,48,78,167550.42,31,15,13,19,380,2.857894736842105,288.77
B2B-2429,1256,2,48,78,167550.42,31,15,13,19,370,2.8594594594594596,309.97
B2B-2429,1258,6,48,78,167550.42,31,15,13,19,346,2.867052023121387,306.8
B2B-2429,1266,2,48,78,167550.42,31,15,13,19,351,2.7264957264957266,387.97
B2B-2429,1267,3,48,78,167550.42,31,15,13,19,343,2.7988338192419824,373.1
B2B-2429,1272,1,48,78,167550.42,31,15,13,19,341,2.7888563049853374,418.41
B2B-2429,1275,2,48,78,167550.42,31,15,13,19,351,2.9145299145299144,422.74
B2B-2429,1277,2,48,78,167550.42,31,15,13,19,76,2.8815789473684212,395.17
B2B-2429,1282,1,48,78,167550.42,31,15,13,19,84,2.869047619047619,426.28
B2B-2429,1285,1,48,78,167550.42,31,15,13,19,82,2.9634146341463414,473.72
B2B-2429,1287,2,48,78,167550.42,31,15,13,19,84,2.738095238095238,485.51
B2B-2429,1292,1,48,78,167550.42,31,15,13,19,85,2.929411764705882,495.87
B2B-2429,1305,2,48,78,167550.42,31,15,13,19,71,2.7183098591549295,565.8
B2B-2429,1310,1,48,78,167550.42,31,15,13,19,87,2.67816091954023,568.26
B2B-2429,1329,1,48,78,167550.42,31,15,13,19,146,2.5273972602739727,674.51
B2B-2429,1330,2,48,78,167550.42,31,15,13,19,159,2.8050314465408803,671.01
B2B-2429,1331,3,48,78,167550.42,31,15,13,19,150,2.7466666666666666,692.39
B2B-2429,1338,5,48,78,167550.42,31,15,13,19,168,2.8154761904761907,742.78
B2B-2429,1340,1,48,78,167550.42,31,15,13,19,155,2.6516129032258067,739.56
B2B-2429,1343,1,48,78,167550.42,31,15,13,19,157,2.738853503184713,761.38
B2B-2429,1344,3,48,78,167550.42,31,15,13,19,164,2.676829268292683,733.79
B2B-2429,1347,1,48,78,167550.42,31,15,13,19,152,2.8026315789473686,777.85
B2B-2429,1349,1,48,78,167550.42,31,15,13,19,166,2.789156626506024,770.18
B2B-2429,1350,2,48,78,167550.42,31,15,13,19,143,2.762237762237762,806.73
B2B-2429,1356,3,48,78,167550.42,31,15,13,19,138,2.710144927536232,815.99
B2B-2429,1359,2,48,78,167550.42,31,15,13,19,160,2.75625,832.16
B2B-2429,1362,3,48,78,167550.42,31,15,13,19,148,2.8175675675675675,823.08
B2B-2429,1363,2,48,78,167550.42,31,15,13,19,148,2.891891891891892,870.25
B2B-2429,1364,2,48,78,167550.42,31,15,13,19,162,2.8641975308641974,865.27
B2B-2429,1365,2,48,78,167550.42,31,15,13,19,152,2.9539473684210527,835.85
B2B-2430,1007,6,168,53,343931.92,23,30,0,0,205,18.478048780487804,59.1
B2B-2430,1009,21,168,53,343931.92,23,30,0,0,195,19.133333333333333,77.44
B2B-2430,1013,39,168,53,343931.92,23,30,0,0,188,19.5531914893617,82.77
B2B-2430,1014,57,168,53,343931.92,23,30,0,0,195,21.23076923076923,111.09
B2B-2430,1018,30,168,53,343931.92,23,30,0,0,209,20.138755980861244,113.07
B2B-2430,1021,72,168,53,343931.92,23,30,0,0,190,20.96842105263158,130.95
B2B-2430,1024,24,168,53,343931.92,23,30,0,0,180,19.505555555555556,157.26
B2B-2430,1031,60,168,53,343931.92,23,30,0,0,175,18.622857142857143,166.35
B2B-2430,1036,9,168,53,343931.92,23,30,0,0,189,20.433862433862434,211.71
B2B-2430,1038,54,168,53,343931.92,23,30,0,0,181,20.093922651933703,208.89
B2B-2430,1040,21,168,53,343931.92,23,30,0,0,207,19.091787439613526,212.87
B2B-2430,1043,54,168,53,343931.92,23,30,0,0,183,21.7103825136612,240.54
B2B-2430,1045,87,168,53,343931.92,23,30,0,0,204,20.333333333333332,267.29
B2B-2430,1047,18,168,53,343931.92,23,30,0,0,198,20.61111111111111,290.92
B2B-2430,1048,60,168,53,343931.92,23,30,0,0,189,19.058201058201057,277.06
B2B-2430,1054,48,168,53,343931.92,23,30,0,0,182,18.653846153846153,321.66
B2B-2430,1055,21,168,53,343931.92,23,30,0,0,193,17.33678756476684,291.5
B2B-2430,1056,33,168,53,343931.92,23,30,0,0,204,21.112745098039216,301.03
B2B-2430,1057,21,168,53,343931.92,23,30,0,0,187,19.689839572192515,303.46
B2B-2430,1063,57,168,53,343931.92,23,30,0,0,191,18.86387434554974,355.91
B2B-2430,1065,60,168,53,343931.92,23,30,0,0,192,19.729166666666668,368.33
B2B-2430,1067,33,168,53,343931.92,23,30,0,0,195,18.682051282051283,374.27
B2B-2430,1070,36,168,53,343931.92,23,30,0,0,193,19.419689119170986,371.57
B2B-2430,1073,15,168,53,343931.92,23,30,0,0,223,19.869955156950674,387.12
B2B-2430,1076,51,168,53,343931.92,23,30,0,0,193,19.585492227979273,432.08
B2B-2430,1078,108,168,53,343931.92,23,30,0,0,190,20.557894736842105,421.81
B2B-2430,1084,12,168,53,343931.92,23,30,0,0,206,19.16504854368932,458.15
B2B-2430,1112,2,168,53,343931.92,23,30,0,0,96,2.6145833333333335,598.1
B2B-2430,1130,6,168,53,343931.92,23,30,0,0,76,2.8289473684210527,698.56
B2B-2430,1186,6,168,53,343931.92,23,30,0,0,66,2.621212121212121,977.26
B2B-2430,1196,4,168,53,343931.92,23,30,0,0,62,2.629032258064516,1036.73
B2B-2430,1218,2,168,53,343931.92,23,30,0,0,74,2.7027027027027026,112.79
B2B-2430,1226,6,168,53,343931.92,23,30,0,0,76,2.8157894736842106,154.75
B2B-2430,1228,6,168,53,343931.92,23,30,0,0,82,2.8658536585365852,193.98
B2B-2430,1245,2,168,53,343931.92,23,30,0,0,70,2.7714285714285714,238.35
B2B-2430,1254,6,168,53,343931.92,23,30,0,0,394,2.730964467005076,290.31
B2B-2430,1264,2,168,53,343931.92,23,30,0,0,355,2.7943661971830984,338.44
B2B-2430,1265,2,168,53,343931.92,23,30,0,0,351,2.8347578347578346,362.5
B2B-2430,1269,6,168,53,343931.92,23,30,0,0,393,2.8040712468193383,383.01
B2B-2430,1270,4,168,53,343931.92,23,30,0,0,361,2.6592797783933517,403.19
B2B-2430,1272,8,168,53,343931.92,23,30,0,0,341,2.7888563049853374,418.41
B2B-2430,1278,2,168,53,343931.92,23,30,0,0,76,2.8421052631578947,405.9
B2B-2430,1292,4,168,53,343931.92,23,30,0,0,85,2.929411764705882,495.87
B2B-2430,1299,2,168,53,343931.92,23,30,0,0,80,2.875,543.77
B2B-2430,1302,6,168,53,343931.92,23,30,0,0,83,2.710843373493976,550.97
B2B-2430,1307,2,168,53,343931.92,23,30,0,0,75,2.76,571.28
B2B-2430,1310,6,168,53,343931.92,23,30,0,0,87,2.67816091954023,568.26
B2B-2430,1311,4,168,53,343931.92,23,30,0,0,79,2.7468354430379747,565.55
B2B-2430,1318,4,168,53,343931.92,23,30,0,0,69,2.927536231884058,645.08
B2B-2431,1004,4,28,54,96824.05,32,22,0,0,201,18.412935323383085,61.56
B2B-2431,1005,8,28,54,96824.05,32,22,0,0,172,18.773255813953487,68.41
B2B-2431,1012,16,28,54,96824.05,32,22,0,0,212,20.90566037735849,82.24
B2B-2431,1022,6,28,54,96824.05,32,22,0,0,218,18.692660550458715,162.7
B2B-2431,1032,20,28,54,96824.05,32,22,0,0,202,18.96039603960396,194.74
B2B-2431,1042,14,28,54,96824.05,32,22,0,0,199,19.5678391959799,252.25
B2B-2431,1047,18,28,54,96824.05,32,22,0,0,198,20.61111111111111,290.92
B2B-2431,1048,2,28,54,96824.05,32,22,0,0,189,19.058201058201057,277.06
B2B-2431,1052,19,28,54,96824.05,32,22,0,0,196,19.841836734693878,305.54
B2B-2431,1054,8,28,54,96824.05,32,22,0,0,182,18.653846153846153,321.66
B2B-2431,1056,36,28,54,96824.05,32,22,0,0,204,21.112745098039216,301.03
B2B-2431,1067,2,28,54,96824.05,32,22,0,0,195,18.682051282051283,374.27
B2B-2431,1068,11,28,54,96824.05,32,22,0,0,180,20.094444444444445,368.83
B2B-2431,1069,2,28,54,96824.05,32,22,0,0,196,19.163265306122447,391.93
B2B-2431,1073,16,28,54,96824.05,32,22,0,0,223,19.869955156950674,387.12
