SKU,Rev_GL_Class,Sub_Category,Item_Description,Brand,Unit_Price,Attributes
1319,COMPUTER SUPPLIES,Networking,"TP-Link Networking - Ethernet Cable, 1",TP-Link,617.69,"{""Type"": ""Ethernet Cable"", ""Speed_Gbps"": 1}"
1320,COMPUTER SUPPLIES,Networking,"TP-Link Networking - Ethernet Cable, 2.5",TP-Link,639.34,"{""Type"": ""Ethernet Cable"", ""Speed_Gbps"": 2.5}"
1321,COMPUTER SUPPLIES,Networking,"Netgear Networking - Router, 1",Netgear,617.38,"{""Type"": ""Router"", ""Speed_Gbps"": 1}"
1322,COMPUTER SUPPLIES,Networking,"Netgear Networking - Router, 2.5",Netgear,625.08,"{""Type"": ""Router"", ""Speed_Gbps"": 2.5}"
1323,COMPUTER SUPPLIES,Networking,"Netgear Networking - Switch, 1",Netgear,640.11,"{""Type"": ""Switch"", ""Speed_Gbps"": 1}"
1324,COMPUTER SUPPLIES,Networking,"Netgear Networking - Switch, 2.5",Netgear,645.87,"{""Type"": ""Switch"", ""Speed_Gbps"": 2.5}"
1325,COMPUTER SUPPLIES,Networking,"Netgear Networking - Ethernet Cable, 1",Netgear,650.76,"{""Type"": ""Ethernet Cable"", ""Speed_Gbps"": 1}"
1326,COMPUTER SUPPLIES,Networking,"Netgear Networking - Ethernet Cable, 2.5",Netgear,650.8,"{""Type"": ""Ethernet Cable"", ""Speed_Gbps"": 2.5}"
1327,SMART TV,Televisions,"Samsung Televisions - 55, LED",Samsung,674.18,"{""Screen_in"": 55, ""Technology"": ""LED""}"
1328,SMART TV,Televisions,"Samsung Televisions - 55, QLED",Samsung,684.92,"{""Screen_in"": 55, ""Technology"": ""QLED""}"
1329,SMART TV,Televisions,"Samsung Televisions - 55, OLED",Samsung,674.51,"{""Screen_in"": 55, ""Technology"": ""OLED""}"
1330,SMART TV,Televisions,"Samsung Televisions - 65, LED",Samsung,671.01,"{""Screen_in"": 65, ""Technology"": ""LED""}"
1331,SMART TV,Televisions,"Samsung Televisions - 65, QLED",Samsung,692.39,"{""Screen_in"": 65, ""Technology"": ""QLED""}"
1332,SMART TV,Televisions,"Samsung Televisions - 65, OLED",Samsung,706.95,"{""Screen_in"": 65, ""Technology"": ""OLED""}"
1333,SMART TV,Televisions,"Samsung Televisions - 75, LED",Samsung,689.08,"{""Screen_in"": 75, ""Technology"": ""LED""}"
1334,SMART TV,Televisions,"Samsung Televisions - 75, QLED",Samsung,724.57,"{""Screen_in"": 75, ""Technology"": ""QLED""}"
1335,SMART TV,Televisions,"Samsung Televisions - 75, OLED",Samsung,717.51,"{""Screen_in"": 75, ""Technology"": ""OLED""}"
1336,SMART TV,Televisions,"Samsung Televisions - 85, LED",Samsung,701.34,"{""Screen_in"": 85, ""Technology"": ""LED""}"
1337,SMART TV,Televisions,"Samsung Televisions - 85, QLED",Samsung,736.47,"{""Screen_in"": 85, ""Technology"": ""QLED""}"
1338,SMART TV,Televisions,"Samsung Televisions - 85, OLED",Samsung,742.78,"{""Screen_in"": 85, ""Technology"": ""OLED""}"
1339,SMART TV,Televisions,"LG Televisions - 55, LED",LG,735.19,"{""Screen_in"": 55, ""Technology"": ""LED""}"
1340,SMART TV,Televisions,"LG Televisions - 55, QLED",LG,739.56,"{""Screen_in"": 55, ""Technology"": ""QLED""}"
1341,SMART TV,Televisions,"LG Televisions - 55, OLED",LG,715.65,"{""Screen_in"": 55, ""Technology"": ""OLED""}"
1342,SMART TV,Televisions,"LG Televisions - 65, LED",LG,743.94,"{""Screen_in"": 65, ""Technology"": ""LED""}"
1343,SMART TV,Televisions,"LG Televisions - 65, QLED",LG,761.38,"{""Screen_in"": 65, ""Technology"": ""QLED""}"
1344,SMART TV,Televisions,"LG Televisions - 65, OLED",LG,733.79,"{""Screen_in"": 65, ""Technology"": ""OLED""}"
1345,SMART TV,Televisions,"LG Televisions - 75, LED",LG,781.19,"{""Screen_in"": 75, ""Technology"": ""LED""}"
1346,SMART TV,Televisions,"LG Televisions - 75, QLED",LG,777.71,"{""Screen_in"": 75, ""Technology"": ""QLED""}"
1347,SMART TV,Televisions,"LG Televisions - 75, OLED",LG,777.85,"{""Screen_in"": 75, ""Technology"": ""OLED""}"
1348,SMART TV,Televisions,"LG Televisions - 85, LED",LG,764.52,"{""Screen_in"": 85, ""Technology"": ""LED""}"
1349,SMART TV,Televisions,"LG Televisions - 85, QLED",LG,770.18,"{""Screen_in"": 85, ""Technology"": ""QLED""}"
1350,SMART TV,Televisions,"LG Televisions - 85, OLED",LG,806.73,"{""Screen_in"": 85, ""Technology"": ""OLED""}"
1351,SMART TV,Televisions,"Sony Televisions - 55, LED",Sony,769.64,"{""Screen_in"": 55, ""Technology"": ""LED""}"
1352,SMART TV,Televisions,"Sony Televisions - 55, QLED",Sony,807.33,"{""Screen_in"": 55, ""Technology"": ""QLED""}"
1353,SMART TV,Televisions,"Sony Televisions - 55, OLED",Sony,814.04,"{""Screen_in"": 55, ""Technology"": ""OLED""}"
1354,SMART TV,Televisions,"Sony Televisions - 65, LED",Sony,802.16,"{""Screen_in"": 65, ""Technology"": ""LED""}"
1355,SMART TV,Televisions,"Sony Televisions - 65, QLED",Sony,795.12,"{""Screen_in"": 65, ""Technology"": ""QLED""}"
1356,SMART TV,Televisions,"Sony Televisions - 65, OLED",Sony,815.99,"{""Screen_in"": 65, ""Technology"": ""OLED""}"
1357,SMART TV,Televisions,"Sony Televisions - 75, LED",Sony,818.84,"{""Screen_in"": 75, ""Technology"": ""LED""}"
1358,SMART TV,Televisions,"Sony Televisions - 75, QLED",Sony,819.93,"{""Screen_in"": 75, ""Technology"": ""QLED""}"
1359,SMART TV,Televisions,"Sony Televisions - 75, OLED",Sony,832.16,"{""Screen_in"": 75, ""Technology"": ""OLED""}"
1360,SMART TV,Televisions,"Sony Televisions - 85, LED",Sony,826.51,"{""Screen_in"": 85, ""Technology"": ""LED""}"
1361,SMART TV,Televisions,"Sony Televisions - 85, QLED",Sony,858.34,"{""Screen_in"": 85, ""Technology"": ""QLED""}"
1362,SMART TV,Televisions,"Sony Televisions - 85, OLED",Sony,823.08,"{""Screen_in"": 85, ""Technology"": ""OLED""}"
1363,SMART TV,Projectors,"Epson Projectors - 3000, 1080p",Epson,870.25,"{""Lumens"": 3000, ""Resolution"": ""1080p""}"
1364,SMART TV,Projectors,"Epson Projectors - 3000, 4K",Epson,865.27,"{""Lumens"": 3000, ""Resolution"": ""4K""}"
1365,SMART TV,Projectors,"Epson Projectors - 4000, 1080p",Epson,835.85,"{""Lumens"": 4000, ""Resolution"": ""1080p""}"
1366,SMART TV,Projectors,"Epson Projectors - 4000, 4K",Epson,863.17,"{""Lumens"": 4000, ""Resolution"": ""4K""}"
1367,SMART TV,Projectors,"BenQ Projectors - 3000, 1080p",BenQ,894.43,"{""Lumens"": 3000, ""Resolution"": ""1080p""}"
1368,SMART TV,Projectors,"BenQ Projectors - 3000, 4K",BenQ,861.14,"{""Lumens"": 3000, ""Resolution"": ""4K""}"
1369,SMART TV,Projectors,"BenQ Projectors - 4000, 1080p",BenQ,858.8,"{""Lumens"": 4000, ""Resolution"": ""1080p""}"
1370,SMART TV,Projectors,"BenQ Projectors - 4000, 4K",BenQ,892.13,"{""Lumens"": 4000, ""Resolution"": ""4K""}"
